Número de experimentos, Número de universidades, Número de factores a evaluar, Aciertos en el primero(%), Desviación Típica Aciertos con el primero, Aciertos(%), Desviación Típica Aciertos, Falsos positivos(%), Desviación Típica Falsos positivos, Falsos negativos(%), Desviación Típica Falsos negativos,Mayor desplazamiento promedio,Desviación Típica Mayor desplazamiento promedio,Máximo desplazamiento,Máximo desplazamiento porcentual
1,65,17,100,0,100,79.3822301371,0,0,0,0,30.7692307692,24.4253015806,30.7692307692,(47.337278106508876%)
1,66,17,100,0,100,80.0094691366,0,0,0,0,59.0909090909,47.2783226716,59.0909090909,(89.53168044077135%)
1,67,17,100,0,100,80.6318332752,0,0,0,0,44.776119403,36.1038059441,44.776119403,(66.83002895967923%)
1,68,17,100,0,100,81.2494343872,0,0,0,0,33.8235294118,27.4814263368,33.8235294118,(49.74048442906575%)
1,69,17,100,0,89.8550724638,73.5575009579,8.6956521739,7.1184678346,1.4492753623,1.1864113058,37.6811594203,30.8466939501,37.6811594203,(54.61037597143458%)
1,70,17,100,0,100,82.4707740441,0,0,0,0,47.1428571429,38.8790791922,47.1428571429,(67.3469387755102%)
1,71,17,100,0,100,83.0747160736,0,0,0,0,45.0704225352,37.4421255543,45.0704225352,(63.4794683594525%)
1,72,17,100,0,100,83.6743024404,0,0,0,0,52.7777777778,44.1614373991,52.7777777778,(73.30246913580248%)
1,73,17,100,0,100,84.2696259812,0,0,0,0,27.397260274,23.087568762,27.397260274,(37.53049352598987%)
1,74,17,100,0,100,84.860776283,0,0,0,0,50,42.4303881415,50,(67.56756756756756%)
1,75,17,100,0,100,85.4478398401,0,0,0,0,41.3333333333,35.3184404672,41.3333333333,(55.11111111111112%)
1,76,17,100,0,100,86.0309002015,0,0,0,0,44.7368421053,38.4875079849,44.7368421053,(58.86426592797784%)
1,77,17,100,0,100,86.6100381093,0,0,0,0,55.8441558442,48.3666446585,55.8441558442,(72.5248777196829%)
1,78,17,100,0,100,87.1853316291,0,0,0,0,55.1282051282,48.0637084622,55.1282051282,(70.67718606180145%)
1,79,17,100,0,100,87.7568562722,0,0,0,0,44.3037974684,38.8796198674,44.3037974684,(56.08075628905623%)
1,80,17,100,0,100,88.3246851112,0,0,0,0,37.5,33.1217569167,37.5,(46.875%)
1,81,17,100,0,100,88.8888888889,0,0,0,0,35.8024691358,31.8244170096,35.8024691358,(44.20057918000305%)
1,82,17,100,0,100,89.4495361206,0,0,0,0,46.3414634146,41.4522240559,46.3414634146,(56.51397977394408%)
1,83,17,100,0,96.3855421687,86.7534392208,2.4096385542,2.1688359805,1.2048192771,1.0844179903,44.578313253,40.1234656396,44.578313253,(53.70881114820729%)
1,84,17,100,0,100,90.5604244479,0,0,0,0,46.4285714286,42.0459113508,46.4285714286,(55.27210884353742%)
1,85,17,100,0,100,91.1107922838,0,0,0,0,48.2352941176,43.947558631,48.2352941176,(56.74740484429065%)
1,86,17,100,0,100,91.6578572229,0,0,0,0,46.511627907,42.631561499,46.511627907,(54.08328826392644%)
1,87,17,100,0,85.0574712644,78.4244157668,13.7931034483,12.717472827,1.1494252874,1.0597894023,36.7816091954,33.9132608721,36.7816091954,(42.27771171885322%)
1,88,17,100,0,100,92.7423116147,0,0,0,0,60.2272727273,55.8561649498,60.2272727273,(68.4400826446281%)
1,89,17,100,0,100,93.2798134406,0,0,0,0,62.9213483146,58.6929163221,62.9213483146,(70.69814417371543%)
1,90,17,100,0,100,93.8142372517,0,0,0,0,34.4444444444,32.3137928311,34.4444444444,(38.2716049382716%)
1,91,17,100,0,100,94.345635305,0,0,0,0,52.7472527473,49.7647307103,52.7472527473,(57.96401400797006%)
1,92,17,100,0,100,94.874058396,0,0,0,0,56.5217391304,53.624467789,56.5217391304,(61.43667296786389%)
1,93,17,100,0,100,95.3995559152,0,0,0,0,47.311827957,45.1352737663,47.311827957,(50.87293328708521%)
1,94,17,100,0,100,95.9221759021,0,0,0,0,58.5106382979,56.1246773895,58.5106382979,(62.24535989135355%)
1,95,17,100,0,100,96.441965096,0,0,0,0,41.0526315789,39.5919646184,41.0526315789,(43.21329639889196%)
1,96,17,100,0,100,96.9589689852,0,0,0,0,60.4166666667,58.5793770952,60.4166666667,(62.93402777777777%)
1,97,17,100,0,100,97.4732318528,0,0,0,0,37.1134020619,36.1756324402,37.1134020619,(38.261239239026466%)
1,98,17,100,1.09906472107864E-014,100,97.9847968216,0,0,0,0,63.2653061224,61.9903816626,63.2653061224,(64.5564348188255%)
1,99,17,100,0,100,98.4937058954,0,0,0,0,42.4242424242,41.7852085617,42.4242424242,(42.85277012549739%)
1,100,17,100,0,100,99,0,0,0,0,56,55.44,56,(56.00000000000001%)
1,2,18,100,0,100,7.0710678119,0,0,0,0,0,0,0,(0.0%)
1,3,18,100,0,100,11.5470053838,0,0,0,0,33.3333333333,3.8490017946,33.3333333333,(1111.111111111111%)
1,4,18,100,0,100,15,0,0,0,0,25,3.75,25,(625.0%)
1,5,18,100,0,100,17.88854382,0,0,0,0,40,7.155417528,40,(800.0%)
1,6,18,100,0,100,20.4124145232,0,0,0,0,50,10.2062072616,50,(833.3333333333334%)
1,7,18,100,0,100,22.6778683806,0,0,0,0,57.1428571429,12.9587819317,57.1428571429,(816.3265306122448%)
1,8,18,100,0,100,24.7487373415,0,0,0,0,25,6.1871843354,25,(312.5%)
1,9,18,100,0,100,26.6666666667,0,0,0,0,44.4444444444,11.8518518519,44.4444444444,(493.82716049382714%)
1,10,18,100,0,100,28.4604989415,0,0,0,0,40,11.3841995766,40,(400.0%)
1,11,18,100,0,100,30.1511344578,0,0,0,0,36.3636363636,10.9640488937,36.3636363636,(330.57851239669424%)
1,12,18,100,0,100,31.7542648054,0,0,0,0,33.3333333333,10.5847549351,33.3333333333,(277.77777777777777%)
1,13,18,100,0,100,33.2820117735,0,0,0,0,30.7692307692,10.2406190072,30.7692307692,(236.6863905325444%)
1,14,18,100,0,100,34.7439614486,0,0,0,0,50,17.3719807243,50,(357.14285714285717%)
1,15,18,100,0,100,36.1478445646,0,0,0,0,26.6666666667,9.6394252172,26.6666666667,(177.7777777777778%)
1,16,18,100,0,100,37.5,0,0,0,0,18.75,7.03125,18.75,(117.1875%)
1,17,18,100,0,100,38.8057000058,0,0,0,0,29.4117647059,11.4134411782,29.4117647059,(173.01038062283737%)
1,18,18,100,0,100,40.0693842672,0,0,0,0,44.4444444444,17.8086152299,44.4444444444,(246.91358024691357%)
1,19,18,100,0,100,41.2948320967,0,0,0,0,26.3157894737,10.8670610781,26.3157894737,(138.50415512465372%)
1,20,18,100,0,100,42.4852915725,0,0,0,0,40,16.994116629,40,(200.0%)
1,21,18,100,0,100,43.6435780472,0,0,0,0,33.3333333333,14.5478593491,33.3333333333,(158.7301587301587%)
1,22,18,100,0,100,44.7721504347,0,0,0,0,54.5454545455,24.4211729644,54.5454545455,(247.93388429752065%)
1,23,18,100,0,100,45.8731710926,0,0,0,0,47.8260869565,21.9393426964,47.8260869565,(207.93950850661625%)
1,24,18,100,0,100,46.9485534033,0,0,0,0,37.5,17.6057075263,37.5,(156.25%)
1,25,18,100,0,100,48,0,0,0,0,48,23.04,48,(192.0%)
1,26,18,100,0,100,49.0290337845,0,0,0,0,38.4615384615,18.8573206864,38.4615384615,(147.92899408284026%)
1,27,18,100,0,100,50.0370233298,0,0,0,0,33.3333333333,16.6790077766,33.3333333333,(123.45679012345678%)
1,28,18,100,0,100,51.0252038562,0,0,0,0,32.1428571429,16.4009583824,32.1428571429,(114.79591836734696%)
1,29,18,100,0,100,51.9946946896,0,0,0,0,31.0344827586,16.1362845588,31.0344827586,(107.0154577883472%)
1,30,18,100,0,100,52.9465138922,0,0,0,0,46.6666666667,24.7083731497,46.6666666667,(155.55555555555554%)
1,31,18,100,0,100,53.881590608,0,0,0,0,25.8064516129,13.9049266085,25.8064516129,(83.24661810613944%)
1,32,18,100,0,100,54.800775542,0,0,0,0,40.625,22.2628150639,40.625,(126.953125%)
1,33,18,100,0,100,55.7048499058,0,0,0,0,54.5454545455,30.384463585,54.5454545455,(165.2892561983471%)
1,34,18,100,0,100,56.594533097,0,0,0,0,50,28.2972665485,50,(147.05882352941177%)
1,35,18,100,0,100,57.4704893215,0,0,0,0,54.2857142857,31.1982656317,54.2857142857,(155.10204081632654%)
1,36,18,100,0,100,58.3333333333,0,0,0,0,33.3333333333,19.4444444444,33.3333333333,(92.59259259259258%)
1,37,18,100,0,100,59.1836354299,0,0,0,0,27.027027027,15.9955771432,27.027027027,(73.04601899196494%)
1,38,18,100,0,100,60.0219258184,0,0,0,0,28.9473684211,17.3747680001,28.9473684211,(76.17728531855956%)
1,39,18,100,0,100,60.8486984459,0,0,0,0,35.8974358974,21.8431225191,35.8974358974,(92.04470742932281%)
1,40,18,100,0,100,61.6644143733,0,0,0,0,60,36.998648624,60,(150.0%)
1,41,18,100,0,100,62.4695047554,0,0,0,0,31.7073170732,19.8074039468,31.7073170732,(77.33491969066031%)
1,42,18,100,0,100,63.2643734845,0,0,0,0,42.8571428571,27.1133029219,42.8571428571,(102.0408163265306%)
1,43,18,100,0,100,64.0493995397,0,0,0,0,41.8604651163,26.8113765515,41.8604651163,(97.34991887506762%)
1,44,18,100,0,100,64.8249390842,0,0,0,0,31.8181818182,20.6261169813,31.8181818182,(72.31404958677685%)
1,45,18,100,0,100,65.59132734,0,0,0,0,40,26.236530936,40,(88.88888888888889%)
1,46,18,100,0,100,66.3488802697,0,0,0,0,45.652173913,30.2897062101,45.652173913,(99.24385633270322%)
1,47,18,100,0,100,67.097896089,0,0,0,0,46.8085106383,31.4075258289,46.8085106383,(99.5925758261657%)
1,48,18,100,0,100,67.8386566298,0,0,0,0,39.5833333333,26.8528015826,39.5833333333,(82.46527777777777%)
1,49,18,100,7.7715611723761E-015,100,68.5714285714,0,0,0,0,26.5306122449,18.1924198251,26.5306122449,(54.144106622240734%)
1,50,18,100,0,100,69.2964645563,0,0,0,0,42,29.1045151136,42,(84.0%)
1,51,18,100,0,100,70.0140042014,0,0,0,0,47.0588235294,32.947766683,47.0588235294,(92.27220299884658%)
1,52,18,100,0,100,70.7242750187,0,0,0,0,30.7692307692,21.7613153904,30.7692307692,(59.1715976331361%)
1,53,18,100,0,100,71.4274932533,0,0,0,0,22.641509434,16.1722626234,22.641509434,(42.71982912068352%)
1,54,18,100,0,100,72.1238646486,0,0,0,0,29.6296296296,21.37003397,29.6296296296,(54.869684499314126%)
1,55,18,100,0,100,72.813585146,0,0,0,0,41.8181818182,30.4493174247,41.8181818182,(76.03305785123966%)
1,56,18,100,0,100,73.4968415259,0,0,0,0,26.7857142857,19.6866539802,26.7857142857,(47.83163265306122%)
1,57,18,100,0,100,74.1738119956,0,0,0,0,49.1228070175,36.4362585242,49.1228070175,(86.18036318867343%)
1,58,18,100,0,100,74.84466673,0,0,0,0,55.1724137931,41.2936092304,55.1724137931,(95.12485136741972%)
1,59,18,100,0,100,75.5095683689,0,0,0,0,35.593220339,26.8762870465,35.593220339,(60.32749209997127%)
1,60,18,100,0,100,76.1686724754,0,0,0,0,40,30.4674689902,40,(66.66666666666667%)
1,61,18,100,0,100,76.8221279597,0,0,0,0,54.0983606557,41.5595118471,54.0983606557,(88.68583714055362%)
1,62,18,100,0,100,77.4700774701,0,0,0,0,58.064516129,44.9826256278,58.064516129,(93.65244536940688%)
1,63,18,100,0,100,78.1126577552,0,0,0,0,34.9206349206,27.2774360415,34.9206349206,(55.42957923910304%)
1,64,18,100,0,100,78.75,0,0,0,0,31.25,24.609375,31.25,(48.828125%)
1,65,18,100,0,100,79.3822301371,0,0,0,0,50.7692307692,40.3017476081,50.7692307692,(78.10650887573964%)
1,66,18,100,0,100,80.0094691366,0,0,0,0,62.1212121212,49.7028520394,62.1212121212,(94.12304866850322%)
1,67,18,100,0,100,80.6318332752,0,0,0,0,34.328358209,27.6795845571,34.328358209,(51.236355535754065%)
1,68,18,100,0,100,81.2494343872,0,0,0,0,35.2941176471,28.6762709602,35.2941176471,(51.90311418685121%)
1,69,18,100,0,100,81.8623800983,0,0,0,0,44.9275362319,36.778750479,44.9275362319,(65.1123713505566%)
1,70,18,100,0,100,82.4707740441,0,0,0,0,34.2857142857,28.275693958,34.2857142857,(48.97959183673469%)
1,71,18,100,0,100,83.0747160736,0,0,0,0,43.661971831,36.2720591307,43.661971831,(61.4957349732196%)
1,72,18,100,0,100,83.6743024404,0,0,0,0,44.4444444444,37.1885788624,44.4444444444,(61.72839506172839%)
1,73,18,100,0,100,84.2696259812,0,0,0,0,43.8356164384,36.9401100192,43.8356164384,(60.04878964158379%)
1,74,18,100,0,100,84.860776283,0,0,0,0,68.9189189189,58.4851296004,68.9189189189,(93.13367421475529%)
1,75,18,100,0,100,85.4478398401,0,0,0,0,52,44.4328767168,52,(69.33333333333333%)
1,76,18,100,0,97.3684210526,83.7669291435,1.3157894737,1.131985529,1.3157894737,1.131985529,43.4210526316,37.3555224559,43.4210526316,(57.13296398891967%)
1,77,18,100,0,100,86.6100381093,0,0,0,0,42.8571428571,37.1185877611,42.8571428571,(55.65862708719851%)
1,78,18,100,0,100,87.1853316291,0,0,0,0,55.1282051282,48.0637084622,55.1282051282,(70.67718606180145%)
1,79,18,100,0,100,87.7568562722,0,0,0,0,40.5063291139,35.5470810217,40.5063291139,(51.273834321422854%)
1,80,18,100,0,100,88.3246851112,0,0,0,0,42.5,37.5379911723,42.5,(53.125%)
1,81,18,100,0,100,88.8888888889,0,0,0,0,40.7407407407,36.2139917695,40.7407407407,(50.29721079103795%)
1,82,18,100,0,100,89.4495361206,0,0,0,0,39.0243902439,34.9071360471,39.0243902439,(47.59071980963712%)
1,83,18,100,0,100,90.0066931915,0,0,0,0,51.8072289157,46.6299735812,51.8072289157,(62.418348091159814%)
1,84,18,100,0,100,90.5604244479,0,0,0,0,42.8571428571,38.8116104777,42.8571428571,(51.0204081632653%)
1,85,18,100,0,100,91.1107922838,0,0,0,0,42.3529411765,38.5881002614,42.3529411765,(49.82698961937716%)
1,86,18,100,0,100,91.6578572229,0,0,0,0,44.1860465116,40.4999834241,44.1860465116,(51.37912385073013%)
1,87,18,100,0,100,92.2016779961,0,0,0,0,42.5287356322,39.2122078834,42.5287356322,(48.88360417492403%)
1,88,18,100,0,100,92.7423116147,0,0,0,0,51.1363636364,47.4250457121,51.1363636364,(58.1095041322314%)
1,89,18,100,0,100,93.2798134406,0,0,0,0,44.9438202247,41.9235116587,44.9438202247,(50.498674409796735%)
1,90,18,100,0,100,93.8142372517,0,0,0,0,52.2222222222,48.9918794536,52.2222222222,(58.0246913580247%)
1,91,18,100,0,100,94.345635305,0,0,0,0,41.7582417582,39.397078479,41.7582417582,(45.888177756309624%)
1,92,18,100,0,100,94.874058396,0,0,0,0,43.4782608696,41.2495906069,43.4782608696,(47.258979206049155%)
1,93,18,100,0,100,95.3995559152,0,0,0,0,41.935483871,40.0062653838,41.935483871,(45.091918140825534%)
1,94,18,100,0,100,95.9221759021,0,0,0,0,52.1276595745,50.0019853107,52.1276595745,(55.45495699411499%)
1,95,18,100,0,100,96.441965096,0,0,0,0,29.4736842105,28.4250002388,29.4736842105,(31.024930747922433%)
1,96,18,100,0,100,96.9589689852,0,0,0,0,48.9583333333,47.4694952323,48.9583333333,(50.998263888888886%)
1,97,18,100,0,100,97.4732318528,0,0,0,0,34.0206185567,33.1609964035,34.0206185567,(35.07280263577426%)
1,98,18,100,1.09906472107864E-014,100,97.9847968216,0,0,0,0,43.8775510204,42.9933292176,43.8775510204,(44.77301124531445%)
1,99,18,100,0,100,98.4937058954,0,0,0,0,26.2626262626,25.8670338715,26.2626262626,(26.52790531578411%)
1,100,18,100,0,100,99,0,0,0,0,43,42.57,43,(43.0%)
1,2,19,100,0,100,7.0710678119,0,0,0,0,0,0,0,(0.0%)
1,3,19,100,0,100,11.5470053838,0,0,0,0,33.3333333333,3.8490017946,33.3333333333,(1111.111111111111%)
1,4,19,100,0,100,15,0,0,0,0,0,0,0,(0.0%)
1,5,19,100,0,100,17.88854382,0,0,0,0,40,7.155417528,40,(800.0%)
1,6,19,100,0,100,20.4124145232,0,0,0,0,50,10.2062072616,50,(833.3333333333334%)
1,7,19,100,0,100,22.6778683806,0,0,0,0,28.5714285714,6.4793909659,28.5714285714,(408.1632653061224%)
1,8,19,100,0,100,24.7487373415,0,0,0,0,62.5,15.4679608385,62.5,(781.25%)
1,9,19,100,0,100,26.6666666667,0,0,0,0,22.2222222222,5.9259259259,22.2222222222,(246.91358024691357%)
1,10,19,100,0,100,28.4604989415,0,0,0,0,40,11.3841995766,40,(400.0%)
1,11,19,100,0,100,30.1511344578,0,0,0,0,27.2727272727,8.2230366703,27.2727272727,(247.93388429752065%)
1,12,19,100,0,100,31.7542648054,0,0,0,0,33.3333333333,10.5847549351,33.3333333333,(277.77777777777777%)
1,13,19,100,0,100,33.2820117735,0,0,0,0,30.7692307692,10.2406190072,30.7692307692,(236.6863905325444%)
1,14,19,100,0,100,34.7439614486,0,0,0,0,42.8571428571,14.8902691923,42.8571428571,(306.1224489795918%)
1,15,19,100,0,100,36.1478445646,0,0,0,0,40,14.4591378258,40,(266.6666666666667%)
1,16,19,100,0,100,37.5,0,0,0,0,43.75,16.40625,43.75,(273.4375%)
1,17,19,100,0,100,38.8057000058,0,0,0,0,41.1764705882,15.9788176495,41.1764705882,(242.2145328719723%)
1,18,19,100,0,100,40.0693842672,0,0,0,0,44.4444444444,17.8086152299,44.4444444444,(246.91358024691357%)
1,19,19,100,0,100,41.2948320967,0,0,0,0,47.3684210526,19.5607099405,47.3684210526,(249.30747922437672%)
1,20,19,100,0,100,42.4852915725,0,0,0,0,35,14.8698520504,35,(175.0%)
1,21,19,100,0,100,43.6435780472,0,0,0,0,23.8095238095,10.3913281065,23.8095238095,(113.37868480725622%)
1,22,19,100,0,100,44.7721504347,0,0,0,0,50,22.3860752173,50,(227.27272727272728%)
1,23,19,100,0,100,45.8731710926,0,0,0,0,30.4347826087,13.9613998977,30.4347826087,(132.32514177693764%)
1,24,19,100,0,100,46.9485534033,0,0,0,0,33.3333333333,15.6495178011,33.3333333333,(138.88888888888889%)
1,25,19,100,0,100,48,0,0,0,0,40,19.2,40,(160.0%)
1,26,19,100,0,100,49.0290337845,0,0,0,0,38.4615384615,18.8573206864,38.4615384615,(147.92899408284026%)
1,27,19,100,0,100,50.0370233298,0,0,0,0,48.1481481481,24.0919001217,48.1481481481,(178.32647462277092%)
1,28,19,100,0,100,51.0252038562,0,0,0,0,42.8571428571,21.8679445098,42.8571428571,(153.0612244897959%)
1,29,19,100,0,100,51.9946946896,0,0,0,0,48.275862069,25.1008870915,48.275862069,(166.46848989298454%)
1,30,19,100,0,100,52.9465138922,0,0,0,0,40,21.1786055569,40,(133.33333333333334%)
1,31,19,100,0,100,53.881590608,0,0,0,0,45.1612903226,24.3336215649,45.1612903226,(145.68158168574402%)
1,32,19,100,0,100,54.800775542,0,0,0,0,40.625,22.2628150639,40.625,(126.953125%)
1,33,19,100,0,100,55.7048499058,0,0,0,0,24.2424242424,13.5042060378,24.2424242424,(73.46189164370982%)
1,34,19,100,0,100,56.594533097,0,0,0,0,50,28.2972665485,50,(147.05882352941177%)
1,35,19,100,0,100,57.4704893215,0,0,0,0,40,22.9881957286,40,(114.28571428571429%)
1,36,19,100,0,100,58.3333333333,0,0,0,0,44.4444444444,25.9259259259,44.4444444444,(123.45679012345678%)
1,37,19,100,0,100,59.1836354299,0,0,0,0,37.8378378378,22.3938080005,37.8378378378,(102.26442658875091%)
1,38,19,100,0,100,60.0219258184,0,0,0,0,42.1052631579,25.2723898183,42.1052631579,(110.80332409972299%)
1,39,19,100,0,100,60.8486984459,0,0,0,0,48.7179487179,29.6442377044,48.7179487179,(124.91781722550952%)
1,40,19,100,0,100,61.6644143733,0,0,0,0,55,33.9154279053,55,(137.50000000000003%)
1,41,19,100,0,100,62.4695047554,0,0,0,0,46.3414634146,28.9492826915,46.3414634146,(113.02795954788816%)
1,42,19,100,0,100,63.2643734845,0,0,0,0,47.619047619,30.1258921355,47.619047619,(113.37868480725622%)
1,43,19,100,0,100,64.0493995397,0,0,0,0,58.1395348837,37.2380229882,58.1395348837,(135.20822065981613%)
1,44,19,100,0,100,64.8249390842,0,0,0,0,56.8181818182,36.8323517524,56.8181818182,(129.13223140495867%)
1,45,19,100,0,100,65.59132734,0,0,0,0,35.5555555556,23.321360832,35.5555555556,(79.01234567901234%)
1,46,19,100,0,100,66.3488802697,0,0,0,0,30.4347826087,20.1931374734,30.4347826087,(66.16257088846882%)
1,47,19,100,0,100,67.097896089,0,0,0,0,57.4468085106,38.5455998809,57.4468085106,(122.22725215029426%)
1,48,19,100,0,100,67.8386566298,0,0,0,0,54.1666666667,36.7459390078,54.1666666667,(112.84722222222221%)
1,49,19,100,7.7715611723761E-015,100,68.5714285714,0,0,0,0,40.8163265306,27.9883381924,40.8163265306,(83.29862557267805%)
1,50,19,100,0,100,69.2964645563,0,0,0,0,40,27.7185858225,40,(80.0%)
1,51,19,100,0,100,70.0140042014,0,0,0,0,35.2941176471,24.7108250123,35.2941176471,(69.20415224913495%)
1,52,19,100,0,100,70.7242750187,0,0,0,0,34.6153846154,24.4814798142,34.6153846154,(66.5680473372781%)
1,53,19,100,0,100,71.4274932533,0,0,0,0,35.8490566038,25.606082487,35.8490566038,(67.63972944108224%)
1,54,19,100,0,100,72.1238646486,0,0,0,0,38.8888888889,28.0481695856,38.8888888889,(72.0164609053498%)
1,55,19,100,0,100,72.813585146,0,0,0,0,36.3636363636,26.4776673258,36.3636363636,(66.11570247933885%)
1,56,19,100,0,100,73.4968415259,0,0,0,0,30.3571428571,22.3115411775,30.3571428571,(54.20918367346938%)
1,57,19,100,0,100,74.1738119956,0,0,0,0,43.8596491228,32.5323736823,43.8596491228,(76.94675284702984%)
1,58,19,100,0,100,74.84466673,0,0,0,0,48.275862069,36.1319080766,48.275862069,(83.23424494649227%)
1,59,19,100,0,100,75.5095683689,0,0,0,0,42.3728813559,31.9955798173,42.3728813559,(71.81844297615628%)
1,60,19,100,0,100,76.1686724754,0,0,0,0,60,45.7012034852,60,(100.0%)
1,61,19,100,0,100,76.8221279597,0,0,0,0,31.1475409836,23.9282037907,31.1475409836,(51.06154259607633%)
1,62,19,100,0,100,77.4700774701,0,0,0,0,54.8387096774,42.4835908707,54.8387096774,(88.44953173777316%)
1,63,19,100,0,100,78.1126577552,0,0,0,0,53.9682539683,42.1560375187,53.9682539683,(85.66389518770471%)
1,64,19,100,0,100,78.75,0,0,0,0,40.625,31.9921875,40.625,(63.4765625%)
1,65,19,100,0,100,79.3822301371,0,0,0,0,40,31.7528920548,40,(61.53846153846154%)
1,66,19,100,0,100,80.0094691366,0,0,0,0,31.8181818182,25.4575583616,31.8181818182,(48.20936639118457%)
1,67,19,100,0,100,80.6318332752,0,0,0,0,55.223880597,44.5280273311,55.223880597,(82.42370238360436%)
1,68,19,100,0,100,81.2494343872,0,0,0,0,50,40.6247171936,50,(73.52941176470588%)
1,69,19,100,0,100,81.8623800983,0,0,0,0,40.5797101449,33.2195165616,40.5797101449,(58.81117412308339%)
1,70,19,100,0,100,82.4707740441,0,0,0,0,48.5714285714,40.0572331071,48.5714285714,(69.38775510204081%)
1,71,19,100,0,100,83.0747160736,0,0,0,0,46.4788732394,38.6121919779,46.4788732394,(65.46320174568538%)
1,72,19,100,0,100,83.6743024404,0,0,0,0,45.8333333333,38.3507219519,45.8333333333,(63.657407407407405%)
1,73,19,100,0,100,84.2696259812,0,0,0,0,47.9452054795,40.4032453335,47.9452054795,(65.67836367048227%)
1,74,19,100,0,100,84.860776283,0,0,0,0,41.8918918919,35.5497846591,41.8918918919,(56.610664718772824%)
1,75,19,100,0,100,85.4478398401,0,0,0,0,33.3333333333,28.48261328,33.3333333333,(44.44444444444444%)
1,76,19,100,0,100,86.0309002015,0,0,0,0,50,43.0154501007,50,(65.78947368421052%)
1,77,19,100,0,100,86.6100381093,0,0,0,0,46.7532467532,40.4930048303,46.7532467532,(60.71850227694383%)
1,78,19,100,0,100,87.1853316291,0,0,0,0,60.2564102564,52.5347511099,60.2564102564,(77.25180802103878%)
1,79,19,100,0,100,87.7568562722,0,0,0,0,34.1772151899,29.992849612,34.1772151899,(43.26229770870052%)
1,80,19,100,0,100,88.3246851112,0,0,0,0,50,44.1623425556,50,(62.5%)
1,81,19,100,0,100,88.8888888889,0,0,0,0,54.3209876543,48.2853223594,54.3209876543,(67.06294772138394%)
1,82,19,100,0,100,89.4495361206,0,0,0,0,30.487804878,27.2712000368,30.487804878,(37.180249851279%)
1,83,19,100,0,100,90.0066931915,0,0,0,0,49.3975903614,44.4611376006,49.3975903614,(59.51516911017564%)
1,84,19,100,0,100,90.5604244479,0,0,0,0,40.4761904762,36.6554098956,40.4761904762,(48.18594104308389%)
1,85,19,100,0,100,91.1107922838,0,0,0,0,50.5882352941,46.0913419789,50.5882352941,(59.515570934256054%)
